"排名","代號","名稱","股價日期","成交","漲跌價","漲跌幅","股利發放年度","最後成交價","所屬EPS","現金股利","股票股利","合計股利","現金殖利率","股票殖利率","合計殖利率","盈餘配息率","盈餘配股率","盈餘總分配率","現金股利發放日"
"1350","00750B","凱基科技債10+","02/17","33.24","-0.4","-1.19","2023","33.24","","0.42","0","0.42","1.27","0","1.27","","","",""
"1351",="6488","環球晶","02/17","517","-2","-0.39","2023","517","10.25","6.5","0","6.5","1.26","0","1.26","63.4","0","63.4","23'02/10"
"1352",="4576","大銀微系統","02/17","79.6","+0.1","+0.13","2022","79.6","2.48","1","0","1","1.26","0","1.26","40.3","0","40.3","22'08/11"
"1353",="1590","亞德客-KY","02/17","1060","-5","-0.47","2022","1060","33.67","13.3","0","13.3","1.26","0","1.26","39.5","0","39.5","22'10/07"
"1354",="1568","倉佑","02/17","24.05","-0.15","-0.62","2022","24.05","0.29","0.3","0","0.3","1.25","0","1.25","103","0","103","22'06/30"
"1355",="6708","天擎","02/17","60.3","+1.1","+1.86","2022","60.3","1.29","0.75","0","0.75","1.24","0","1.24","58.1","0","58.1","22'08/26"
"1356",="3516","亞帝歐","02/17","16.1","+0.15","+0.94","2022","16.1","0.86","0.2","0","0.2","1.24","0","1.24","23.3","0","23.3","22'08/10"
"1357",="4526","東台","02/17","16.15","+1.45","+9.86","2022","16.15","0.68","0.2","0","0.2","1.24","0","1.24","29.4","0","29.4","22'08/26"
"1358",="4707","磐亞","02/17","12.15","0","0","2022","12.15","1.05","0.15","0.75","0.9","1.23","6.17","7.41","14.3","71.4","85.7","22'09/28"
"1359",="5525","順天","02/17","24.3","-0.05","-0.21","2022","24.3","-0.2","0.3","0","0.3","1.23","0","1.23","-150","0","-150","22'08/05"
"1360","2348A","海悅甲特","02/17","36","0","0","2022","36","","0.44","0","0.44","1.23","0","1.23","","","","22'09/02"
"1361","00755B","群益15年IG公用債","02/17","33.47","-0.55","-1.62","2023","33.47","","0.41","0","0.41","1.22","0","1.22","","","",""
"1362",="8917","欣泰","02/17","89.9","0","0","2022","89.9","2.21","1.1","1","2.1","1.22","1.11","2.34","49.8","45.2","95","22'09/07"
"1363",="3661","世芯-KY","02/17","929","-32","-3.33","2022","929","21.34","11.35","0","11.35","1.22","0","1.22","53.2","0","53.2","22'10/20"
"1364","00723B","群益15年IG科技債","02/17","32.15","-0.48","-1.47","2023","32.15","","0.39","0","0.39","1.21","0","1.21","","","",""
"1365",="00735","國泰臺韓科技","02/17","26.38","-0.54","-2.01","2023","26.38","","0.32","0","0.32","1.21","0","1.21","","","","23'03/02"
"1366",="1796","金穎生技","02/17","82.8","+4.2","+5.34","2022","82.8","1.45","1","0","1","1.21","0","1.21","69","0","69","22'07/15"
"1367",="1524","耿鼎","02/17","24.9","-0.15","-0.6","2022","24.9","0.38","0.3","0","0.3","1.2","0","1.2","78.9","0","78.9","22'05/12"
"1368",="4133","亞諾法","02/17","38.3","-0.05","-0.13","2022","38.3","0.47","0.46","0","0.46","1.2","0","1.2","97.9","0","97.9","22'07/01"
"1369","00884B","中信低碳新興債","02/17","29.59","-0.13","-0.44","2023","29.59","","0.36","0","0.36","1.2","0","1.2","","","",""
"1370",="1732","毛寶","02/17","29.2","0","0","2022","29.2","0.46","0.35","0","0.35","1.2","0","1.2","76.1","0","76.1","22'09/30"
"1371",="3441","聯一光","02/17","41.85","+0.15","+0.36","2022","41.85","0.63","0.5","0","0.5","1.19","0","1.19","79.4","0","79.4","22'08/02"
"1372",="4130","健亞","02/17","29.3","-0.15","-0.51","2022","29.3","0","0.35","0","0.35","1.19","0","1.19","","","","22'08/18"
"1373","00867B","新光A-BBB電信債","02/17","31.23","-0.42","-1.33","2023","31.23","","0.37","0","0.37","1.18","0","1.18","","","",""
"1374","00687B","國泰20年美債","02/17","32.08","-0.48","-1.47","2023","32.08","","0.38","0","0.38","1.18","0","1.18","","","",""
"1375","00775B","新光投等債15+","02/17","33.19","-0.59","-1.75","2023","33.19","","0.39","0","0.39","1.18","0","1.18","","","","23'03/23"
"1376",="6782","視陽","02/17","343.5","0","0","2022","343.5","10.87","4","0","4","1.16","0","1.16","36.8","0","36.8","22'08/15"
"1377","00725B","國泰投資級公司債","02/17","35.25","-0.43","-1.21","2023","35.25","","0.41","0","0.41","1.16","0","1.16","","","",""
"1378",="6743","安普新","02/17","43.05","+0.55","+1.29","2022","43.05","-0.33","0.5","0","0.5","1.16","0","1.16","-152","0","-152","22'08/30"
"1379",="4556","旭然","02/17","30.2","0","0","2022","30.2","0.3","0.35","0","0.35","1.16","0","1.16","117","0","117","22'10/05"
"1380",="3693","營邦","02/17","130","0","0","2022","130","3.08","1.5","0","1.5","1.15","0","1.15","48.7","0","48.7","22'09/23"
"1381",="3289","宜特","02/17","86.8","+1","+1.17","2023","86.8","1.78","1","0","1","1.15","0","1.15","56","0","56",""
"1382",="8040","九暘","02/17","52.5","-0.2","-0.38","2022","52.5","0.91","0.6","0","0.6","1.14","0","1.14","65.9","0","65.9","22'07/29"
"1383",="5278","尚凡","02/17","189.5","+5.5","+2.99","2023","189.5","2.4","2.15","0","2.15","1.14","0","1.14","89.8","0","89.8","23'04/14"
"1384",="4161","聿新科","02/17","26.7","-0.3","-1.11","2022","26.7","0.47","0.3","0","0.3","1.12","0","1.12","63.8","0","63.8","22'09/07"
"1385","00790B","FH次順位IG金融債","02/17","51.8","-0.55","-1.05","2023","51.8","","0.58","0","0.58","1.12","0","1.12","","","",""
"1386",="6194","育富","02/17","22.35","-0.2","-0.89","2022","22.35","0.26","0.25","0","0.25","1.12","0","1.12","96.2","0","96.2","22'08/10"
"1387",="1110","東泥","02/17","17.9","0","0","2022","17.9","0.25","0.2","0","0.2","1.12","0","1.12","80","0","80","22'08/10"
"1388",="6806","森崴能源","02/17","89.8","+1.1","+1.24","2022","89.8","3.78","1","1","2","1.11","1.11","2.23","26.5","26.5","52.9","22'09/16"
"1389",="1784","訊聯","02/17","43.9","-2.05","-4.46","2022","43.9","0.31","0.49","0","0.49","1.11","0","1.11","155","0","155","22'09/30"
"1390","00845B","富邦新興投等債","02/17","30.86","+0.02","+0.06","2023","30.86","","0.34","0","0.34","1.1","0","1.1","","","",""
"1391","00719B","元大美債1-3","02/17","30.13","+0.1","+0.33","2023","30.13","","0.33","0","0.33","1.1","0","1.1","","","",""
"1392",="6859","伯特光","02/17","137","-2","-1.44","2022","137","5.41","1.5","1","2.5","1.09","0.73","1.82","27.7","18.5","46.2","22'09/22"
"1393","00754B","群益AAA-AA公司債","02/17","35.36","-0.6","-1.67","2023","35.36","","0.39","0","0.39","1.09","0","1.09","","","",""
"1394",="6804","明係","02/17","54.7","-0.2","-0.36","2022","54.7","1.85","0.59","0","0.59","1.09","0","1.09","32.1","0","32.1","22'08/01"
"1395","00789B","FH公司債A3","02/17","50.75","-0.9","-1.74","2023","50.75","","0.55","0","0.55","1.08","0","1.08","","","",""
"1396",="5386","青雲","02/17","37","+0.4","+1.09","2022","37","2.36","0.4","0.8","1.2","1.08","2.16","3.24","16.9","33.9","50.8","22'08/10"
"1397",="4114","健喬","02/17","46.9","-0.25","-0.53","2022","46.9","1.02","0.51","1.01","1.52","1.08","2.16","3.24","49.7","99.4","149","22'08/15"
"1398",="1310","台苯","02/17","13.9","0","0","2022","13.9","0.2","0.15","0","0.15","1.08","0","1.08","75","0","75","22'09/27"
"1399","00785B","富邦金融投等債","02/17","33.92","-0.3","-0.88","2023","33.92","","0.36","0","0.36","1.07","0","1.07","","","",""
"1400","00840B","凱基IG精選15+","02/17","30.89","-0.38","-1.22","2023","30.89","","0.33","0","0.33","1.07","0","1.07","","","",""
"1401",="2330","台積電","02/17","518","-10","-1.89","2023","518","","5.5","0","5.5","1.06","0","1.06","","","",""
"1402",="6477","安集","02/17","48.2","+0.15","+0.31","2022","48.2","1.16","0.51","0","0.51","1.06","0","1.06","44","0","44","22'07/18"
"1403",="6643","M31","02/17","596","+5","+0.85","2022","596","8.12","6.3","0","6.3","1.06","0","1.06","77.6","0","77.6","22'07/15"
"1404",="00771","元大US高息特別股","02/17","17.03","-0.06","-0.35","2023","17.03","","0.18","0","0.18","1.06","0","1.06","","","","23'03/21"
"1405","00834B","第一金金融債10+","02/17","33.19","-0.38","-1.13","2023","33.19","","0.35","0","0.35","1.05","0","1.05","","","",""
"1406","00847B","中信美國市政債","02/17","27.28","-0.32","-1.16","2023","27.28","","0.29","0","0.29","1.05","0","1.05","","","",""
"1407",="1810","和成","02/17","19.05","+0.3","+1.6","2022","19.05","3.33","0.2","0","0.2","1.05","0","1.05","6.01","0","6.01","22'08/23"
"1408",="6226","光鼎","02/17","11.5","+0.2","+1.77","2022","11.5","0.01","0.12","0","0.12","1.04","0","1.04","1200","0","1200","22'09/15"
"1409",="6516","勤崴國際","02/17","84.5","+0.6","+0.72","2022","84.5","1.09","0.88","1","1.88","1.04","1.18","2.22","80.7","91.7","172","22'08/08"
"1410",="4160","創源","02/17","28","-0.5","-1.75","2022","28","0.32","0.29","0","0.29","1.04","0","1.04","90.9","0","90.9","22'09/30"
"1411","00746B","富邦A級公司債","02/17","35.33","-0.51","-1.42","2023","35.33","","0.37","0","0.37","1.04","0","1.04","","","",""
"1412","00791B","FH美元信用債1-5Y","02/17","51.8","+0.1","+0.19","2023","51.8","","0.53","0","0.53","1.03","0","1.03","","","",""
"1413","00860B","群益1-5年IG債","02/17","36.07","+0.07","+0.19","2023","36.07","","0.37","0","0.37","1.02","0","1.02","","","",""
"1414",="3558","神準","02/17","295","+12.5","+4.42","2022","295","9.16","3","0","3","1.02","0","1.02","32.8","0","32.8","22'09/07"
"1415",="00908","富邦入息REITs+","02/17","13.61","-0.06","-0.44","2023","13.61","","0.14","0","0.14","1.01","0","1.01","","","","23'02/24"
"1416",="8076","伍豐","02/17","29.6","0","0","2022","29.6","0.55","0.3","0.7","1","1.01","2.36","3.38","54.5","127","182","22'10/04"
"1417",="8110","華東","02/17","12.85","+0.1","+0.78","2022","12.85","0.43","0.13","0","0.13","1.01","0","1.01","30.2","0","30.2","22'09/02"
"1418","00761B","國泰A級公司債","02/17","35.6","-0.57","-1.58","2023","35.6","","0.36","0","0.36","1.01","0","1.01","","","",""
"1419",="00717","富邦美國特別股","02/17","15.23","-0.1","-0.65","2023","15.23","","0.15","0","0.15","1.01","0","1.01","","","","23'02/24"
"1420","00679B","元大美債20年","02/17","30.73","-0.37","-1.19","2023","30.73","","0.31","0","0.31","1.01","0","1.01","","","",""
"1421","00849B","中信EM主權債0-5","02/17","35.09","+0.07","+0.2","2023","35.09","","0.35","0","0.35","1.01","0","1.01","","","",""
"1422",="6763","綠界科技","02/17","507","+11","+2.22","2023","507","9.52","5","0","5","0.99","0","0.99","52.5","0","52.5","23'02/08"
"1423","00841B","凱基AAA-AA公司債","02/17","30.7","-0.54","-1.73","2023","30.7","","0.3","0","0.3","0.98","0","0.98","","","",""
"1424",="2104","國際中橡","02/17","20.6","+0.25","+1.23","2022","20.6","3.5","0.2","0","0.2","0.97","0","0.97","5.71","0","5.71","22'07/21"
"1425",="00736","國泰新興市場","02/17","19.62","-0.16","-0.81","2023","19.62","","0.19","0","0.19","0.97","0","0.97","","","","23'03/02"
"1426",="8085","福華","02/17","20.7","0","0","2022","20.7","0.24","0.2","0","0.2","0.97","0","0.97","83.3","0","83.3","22'08/31"
"1427",="1528","恩德","02/17","10.4","+0.05","+0.48","2022","10.4","1.14","0.1","0","0.1","0.96","0","0.96","8.77","0","8.77","22'09/16"
"1428",="00907","永豐優息存股","02/17","14.76","-0.01","-0.07","2023","14.76","","0.14","0","0.14","0.96","0","0.96","","","","23'03/23"
"1429","00795B","中信美國公債20年","02/17","31.07","-0.54","-1.71","2023","31.07","","0.3","0","0.3","0.95","0","0.95","","","",""
"1430",="2706","第一店","02/17","14.7","+0.25","+1.73","2022","14.7","0.16","0.14","0","0.14","0.95","0","0.95","87.5","0","87.5","22'10/06"
"1431",="1446","宏和","02/17","31.55","-0.05","-0.16","2022","31.55","-0.12","0.3","0","0.3","0.95","0","0.95","-250","0","-250","22'08/12"
"1432",="4768","晶呈科技","02/17","179.5","-7","-3.75","2022","179.5","2.15","1.7","0.3","2","0.95","0.17","1.11","79.1","14","93","22'09/21"
"1433",="8462","柏文","02/17","138.5","+1","+0.73","2022","138.5","-1.91","1.29","0","1.29","0.93","0","0.93","-67.6","0","-67.6","22'07/22"
"1434","00846B","富邦歐洲銀行債","02/17","32.25","-0.1","-0.31","2023","32.25","","0.3","0","0.3","0.92","0","0.92","","","",""
"1435",="2838","聯邦銀","02/17","16.4","-0.3","-1.8","2022","16.4","0.6","0.15","0.88","1.03","0.91","5.4","6.31","25.1","148","173","22'08/08"
"1436","00773B","中信優先金融債","02/17","35.14","-0.46","-1.29","2023","35.14","","0.32","0","0.32","0.91","0","0.91","","","",""
"1437",="4153","鈺緯","02/17","40.65","+1.15","+2.91","2022","40.65","0.37","0.37","0","0.37","0.91","0","0.91","100","0","100","22'08/03"
"1438",="2634","漢翔","02/17","38.5","+0.5","+1.32","2022","38.5","0.59","0.35","0","0.35","0.91","0","0.91","59.3","0","59.3","22'08/04"
"1439",="3360","尚立","02/17","13.9","0","0","2022","13.9","1.45","0.13","1.12","1.25","0.91","8.06","8.96","8.7","77.2","85.9","22'08/16"
"1440",="1760","寶齡富錦","02/17","166.5","-3","-1.77","2022","166.5","1.32","1.5","0","1.5","0.9","0","0.9","114","0","114","22'07/22"
"1441",="1439","雋揚","02/17","22.75","+0.3","+1.34","2022","22.75","1.42","0.2","0","0.2","0.88","0","0.88","14.1","0","14.1","22'07/29"
"1442",="2364","倫飛","02/17","114","-0.5","-0.44","2022","114","1.14","1","0","1","0.88","0","0.88","87.7","0","87.7","22'10/03"
"1443",="3529","力旺","02/17","1600","-25","-1.54","2022","1600","14.78","14","0","14","0.87","0","0.87","94.7","0","94.7","22'07/22"
"1444",="1589","永冠-KY","02/17","68.6","+1.3","+1.93","2022","68.6","1.95","0.6","0","0.6","0.87","0","0.87","30.8","0","30.8","22'08/31"
"1445","00772B","中信高評級公司債","02/17","34.41","-0.44","-1.26","2023","34.41","","0.3","0","0.3","0.87","0","0.87","","","",""
"1446",="00891","中信關鍵半導體","02/17","12.66","-0.1","-0.78","2023","12.66","","0.11","0","0.11","0.87","0","0.87","","","","23'03/20"
"1447",="8440","綠電","02/17","46.5","+0.35","+0.76","2023","46.5","0.9","0.4","0","0.4","0.86","0","0.86","44.4","0","44.4",""
"1448",="3122","笙泉","02/17","28.05","0","0","2023","28.05","0.45","0.24","0","0.24","0.86","0","0.86","53.3","0","53.3",""
"1449",="8107","大億金茂","02/17","17.8","0","0","2022","17.8","0.27","0.15","0","0.15","0.84","0","0.84","55.6","0","55.6","22'10/07"
"1450",="2491","吉祥全","02/17","11.95","-0.15","-1.24","2022","11.95","0.63","0.1","0","0.1","0.84","0","0.84","15.9","0","15.9","22'08/12"
"1451",="5398","慕康生醫","02/17","16.25","-0.05","-0.31","2022","16.25","0.33","0.14","0","0.14","0.83","0","0.83","41.1","0","41.1","22'08/12"
"1452",="8489","三貝德","02/17","24","-0.1","-0.41","2022","24","-0.8","0.2","0","0.2","0.83","0","0.83","-25","0","-25","22'09/16"
"1453",="1529","樂事綠能","02/17","24.5","+0.65","+2.73","2022","24.5","1.03","0.2","0.7","0.9","0.82","2.86","3.67","19.4","68","87.4","22'10/20"
"1454",="3434","哲固","02/17","24.5","-0.05","-0.2","2022","24.5","0.82","0.2","0.6","0.8","0.82","2.45","3.27","24.4","73.2","97.6","22'08/15"
"1455",="6259","百徽","02/17","23.95","0","0","2022","23.95","1.11","0.19","0","0.19","0.81","0","0.81","17.5","0","17.5","22'05/27"
"1456",="6517","保勝光學","02/17","62","-0.9","-1.43","2022","62","2.18","0.5","0","0.5","0.81","0","0.81","22.9","0","22.9","22'07/14"
"1457",="00739","元大MSCI A股","02/17","23.88","-0.52","-2.13","2022","23.88","","0.19","0","0.19","0.8","0","0.8","","","","22'11/17"
"1458",="00904","新光臺灣半導體30","02/17","11.94","-0.11","-0.91","2023","11.94","","0.1","0","0.1","0.8","0","0.8","","","","23'03/06"
"1459",="6469","大樹","02/17","328","+2","+0.61","2022","328","5.83","2.57","2.57","5.14","0.78","0.78","1.57","44.1","44.1","88.2","22'07/21"
"1460",="3617","碩天","02/17","128","+8.5","+7.11","2022","128","3.69","1","0","1","0.78","0","0.78","27.1","0","27.1","22'08/18"
"1461","00696B","富邦美債20年","02/17","32.41","-0.49","-1.49","2023","32.41","","0.25","0","0.25","0.78","0","0.78","","","",""
"1462",="4764","雙鍵","02/17","51.3","0","0","2022","51.3","1.07","0.4","0.6","1","0.78","1.17","1.95","37.3","55.9","93.2","22'09/02"
"1463",="6789","采鈺","02/17","240","-3","-1.23","2022","240","7.41","1.86","0","1.86","0.78","0","0.78","25.2","0","25.2","22'08/11"
"1464",="4116","明基醫","02/17","64.4","+0.2","+0.31","2022","64.4","0.65","0.5","0","0.5","0.78","0","0.78","76.9","0","76.9","22'07/22"
"1465",="8044","網家","02/17","65.6","-0.9","-1.35","2022","65.6","0.84","0.51","0","0.51","0.77","0","0.77","60.4","0","60.4","22'08/22"
"1466",="6118","建達","02/17","38.85","-0.25","-0.64","2022","38.85","0.6","0.3","0","0.3","0.77","0","0.77","50","0","50","22'09/28"
"1467",="00894","中信小資高價30","02/17","12.99","-0.12","-0.92","2023","12.99","","0.1","0","0.1","0.77","0","0.77","","","","23'03/20"
"1468",="3555","重鵬","02/17","26.45","-0.15","-0.56","2022","26.45","-1.94","0.2","0","0.2","0.76","0","0.76","-10.3","0","-10.3","22'07/25"
"1469",="5276","達輝-KY","02/17","14.65","0","0","2022","14.65","0.58","0.11","0","0.11","0.75","0","0.75","18.9","0","18.9","22'09/02"
"1470",="1584","精剛","02/17","27.15","+0.2","+0.74","2022","27.15","0.46","0.2","0","0.2","0.74","0","0.74","43.5","0","43.5","22'07/15"
"1471",="2834","臺企銀","02/17","13.8","+0.1","+0.73","2022","13.8","0.66","0.1","0.37","0.47","0.72","2.68","3.41","15.2","56.1","71.2","22'09/07"
"1472",="9943","好樂迪","02/17","69.3","-1.2","-1.7","2022","69.3","0.43","0.5","0","0.5","0.72","0","0.72","116","0","116","22'07/25"
"1473",="1736","喬山","02/17","70.9","-1.1","-1.53","2022","70.9","0.13","0.5","0","0.5","0.71","0","0.71","385","0","385","22'10/07"
"1474",="6472","保瑞","02/17","499.5","+29.5","+6.28","2022","499.5","10.22","3.5","1","4.5","0.7","0.2","0.9","34.2","9.83","44.1","22'08/02"
"1475",="6244","茂迪","02/17","29.15","+0.25","+0.87","2022","29.15","0.3","0.2","0","0.2","0.69","0","0.69","66.7","0","66.7","22'08/24"
"1476",="3055","蔚華科","02/17","29.95","+0.6","+2.04","2022","29.95","-3.7","0.2","0","0.2","0.67","0","0.67","-5.4","0","-5.4","22'08/19"
"1477",="5258","虹堡","02/17","81.5","+2.6","+3.3","2022","81.5","2.51","0.54","0","0.54","0.66","0","0.66","21.5","0","21.5","22'11/15"
"1478",="1795","美時","02/17","294.5","+10.5","+3.7","2022","294.5","5.5","1.93","0","1.93","0.66","0","0.66","35.1","0","35.1","22'08/31"
"1479",="8444","綠河-KY","02/17","45.8","+0.5","+1.1","2022","45.8","1.19","0.3","0","0.3","0.66","0","0.66","25.2","0","25.2","22'10/06"
"1480",="8996","高力","02/17","232.5","-7.5","-3.12","2022","232.5","1.67","1.5","0","1.5","0.65","0","0.65","89.8","0","89.8","22'07/25"
"1481",="5601","台聯櫃","02/17","40.4","-0.05","-0.12","2022","40.4","0.28","0.26","0","0.26","0.64","0","0.64","92.9","0","92.9","22'07/22"
"1482",="1734","杏輝","02/17","32.05","-0.1","-0.31","2022","32.05","-0.23","0.2","0","0.2","0.62","0","0.62","-87","0","-87","22'08/25"
"1483",="2231","為升","02/17","161.5","-2","-1.22","2022","161.5","4.23","1","1","2","0.62","0.62","1.24","23.6","23.6","47.3","22'07/08"
"1484",="00913","兆豐台灣晶圓製造","02/17","16.22","-0.13","-0.8","2023","16.22","","0.1","0","0.1","0.62","0","0.62","","","","23'03/20"
"1485",="2417","圓剛","02/17","23.7","+0.2","+0.85","2022","23.7","0.27","0.15","0","0.15","0.62","0","0.62","54.1","0","54.1","22'08/05"
"1486",="00714","群益道瓊美國地產","02/17","19.55","-0.1","-0.51","2023","19.55","","0.12","0","0.12","0.6","0","0.6","","","","23'02/23"
"1487",="6235","華孚","02/17","50.1","+1.95","+4.05","2022","50.1","0.96","0.3","0","0.3","0.6","0","0.6","31.2","0","31.2","22'05/19"
"1488",="1533","車王電","02/17","50.8","+0.8","+1.6","2022","50.8","0.88","0.3","0","0.3","0.59","0","0.59","34.1","0","34.1","22'09/21"
"1489",="3454","晶睿","02/17","239","-1.5","-0.62","2022","239","2.17","1.4","0","1.4","0.59","0","0.59","64.5","0","64.5","22'08/31"
"1490",="2539","櫻花建","02/17","34.5","+0.1","+0.29","2022","34.5","1.18","0.2","1.39","1.59","0.58","4.03","4.61","16.8","118","135","22'10/05"
"1491",="9105","泰金寶-DR","02/17","4.23","+0.07","+1.68","2022","4.23","","0.02","0.83","0.86","0.57","19.7","20.3","","","",""
"1492","2881C","富邦金丙特","02/17","58.2","+0.2","+0.34","2022","58.2","","0.33","0","0.33","0.57","0","0.57","","","","22'08/25"
"1493",="8908","欣雄","02/17","70.5","+0.1","+0.14","2022","70.5","2.16","0.4","1.5","1.9","0.57","2.13","2.7","18.5","69.4","88","22'04/29"
"1494",="5321","美而快","02/17","89.9","+3.6","+4.17","2022","89.9","0.87","0.5","1.5","2","0.56","1.67","2.22","57.2","172","229",""
"1495",="2722","夏都","02/17","36.55","+1.2","+3.39","2022","36.55","0.18","0.2","0","0.2","0.55","0","0.55","111","0","111","22'07/20"
"1496","00844B","新光15年IG金融債","02/17","31.5","-0.45","-1.41","2023","31.5","","0.17","0","0.17","0.54","0","0.54","","","",""
"1497",="8906","花王","02/17","18.7","-0.1","-0.53","2022","18.7","0.1","0.1","0","0.1","0.53","0","0.53","100","0","100","22'10/31"
"1498",="2748","雲品","02/17","93.5","+8.5","+10","2022","93.5","-0.38","0.5","0","0.5","0.53","0","0.53","-132","0","-132","22'09/28"
"1499",="6512","啟發電","02/17","21.8","-0.1","-0.46","2023","21.8","0.9","0.11","0","0.11","0.52","0","0.52","12.5","0","12.5",""
"1500",="6533","晶心科","02/17","553","-15","-2.64","2022","553","3.59","2.85","0","2.85","0.52","0","0.52","79.4","0","79.4","22'07/19"
