"排名","代號","名稱","市場","股價日期","K線","成交","漲跌價","漲跌幅","成交張數","成交額(百萬)","昨收","開盤","最高","最低","振幅(%)","PER","PBR","一個月走勢圖","三個月走勢圖","一年走勢圖","三年走勢圖"
"1050",="4430","耀億","櫃","03/17","","23.3","+0.3","+1.3","5","0.12","23","23.2","23.45","23.15","1.3","27.1","0.62","    ","    ","    ","    "
"1051",="5903","全家","櫃","03/17","","224.5","+1.5","+0.67","95","21.3","223","225","226","223.5","1.12","27.2","6.97","    ","    ","    ","    "
"1052",="4747","強生","櫃","03/17","","53.4","+0.9","+1.71","459","24.5","52.5","53.4","53.9","52.6","2.48","27.2","1.88","    ","    ","    ","    "
"1053",="4164","承業醫","市","03/17","","69","+0.7","+1.02","10,204","702","68.3","71","71.6","66.9","6.88","27.3","1.84","    ","    ","    ","    "
"1054",="2492","華新科","市","03/17","","92.9","0","0","2,408","224","92.9","93.6","94.1","92.1","2.15","27.3","1.02","    ","    ","    ","    "
"1055",="5201","凱衛","櫃","03/17","","26.8","-0.05","-0.19","7","0.19","26.85","26.65","26.95","26.55","1.49","27.3","2.33","    ","    ","    ","    "
"1056",="2002","中鋼","市","03/17","","31.45","+0.85","+2.78","45,418","1,423","30.6","30.85","31.55","30.75","2.61","27.3","1.5","    ","    ","    ","    "
"1057",="5455","昇益","櫃","03/17","","28.75","0","0","0","0.01","28.75","28.75","28.75","28.75","0","27.4","3.17","    ","    ","    ","    "
"1058",="2367","燿華","市","03/17","","17.9","+0.25","+1.42","1,796","32.1","17.65","17.9","17.95","17.75","1.13","27.5","1.12","    ","    ","    ","    "
"1059",="2732","六角","櫃","03/17","","168","+6","+3.7","2,333","384","162","164.5","168","160.5","4.63","27.5","4.36","    ","    ","    ","    "
"1060",="3287","廣寰科","櫃","03/17","","13.5","+0.3","+2.27","30","0.4","13.2","13.25","13.5","13.2","2.27","27.6","1.16","    ","    ","    ","    "
"1061",="9946","三發地產","市","03/17","","11.9","+0.1","+0.85","49","0.58","11.8","11.8","11.95","11.75","1.69","27.7","0.6","    ","    ","    ","    "
"1062",="6230","尼得科超眾","市","03/17","","128","+1","+0.79","31","3.97","127","128","129","128","0.79","27.7","2.13","    ","    ","    ","    "
"1063",="6426","統新","市","03/17","","64.8","+0.6","+0.93","65","4.2","64.2","65.1","65.6","64.5","1.71","27.8","1.92","    ","    ","    ","    "
"1064",="2495","普安","市","03/17","","21.85","+1.15","+5.56","9,224","201","20.7","21.4","22.1","21.05","5.07","28","1.44","    ","    ","    ","    "
"1065",="8437","大地-KY","櫃","03/17","","119.5","0","0","10","1.23","119.5","118.5","120","118.5","1.26","28.1","2.17","    ","    ","    ","    "
"1066",="2104","國際中橡","市","03/17","","19.7","+0.1","+0.51","2,403","47.3","19.6","19.6","19.8","19.55","1.28","28.1","0.57","    ","    ","    ","    "
"1067",="2752","豆府","櫃","03/17","","270.5","+10.5","+4.04","27","7.29","260","263.5","271.5","263.5","3.08","28.2","7.44","    ","    ","    ","    "
"1068",="3013","晟銘電","市","03/17","","21.2","+0.35","+1.68","3,029","64.3","20.85","21.35","21.45","21.05","1.92","28.3","1.39","    ","    ","    ","    "
"1069",="1447","力鵬","市","03/17","","7.92","+0.02","+0.25","688","5.45","7.9","7.95","7.97","7.9","0.89","28.3","0.68","    ","    ","    ","    "
"1070",="4576","大銀微系統","市","03/17","","77.3","+1.1","+1.44","39","3.04","76.2","76.6","77.5","76.5","1.31","28.3","2.37","    ","    ","    ","    "
"1071",="6124","業強","櫃","03/17","","27.05","+0.55","+2.08","106","2.87","26.5","26.95","27.15","26.8","1.32","28.5","1.36","    ","    ","    ","    "
"1072",="4161","聿新科","櫃","03/17","","28.55","+0.05","+0.18","241","6.88","28.5","28.7","28.85","28.2","2.28","28.6","1.93","    ","    ","    ","    "
"1073",="4977","眾達-KY","市","03/17","","118.5","+2","+1.72","3,091","367","116.5","118.5","120","117.5","2.15","28.7","3.2","    ","    ","    ","    "
"1074",="2363","矽統","市","03/17","","18.75","+0.65","+3.59","3,241","60.5","18.1","18.3","18.85","18.3","3.04","28.8","0.92","    ","    ","    ","    "
"1075",="3675","德微","櫃","03/17","","296","+6","+2.07","3,443","1,029","290","299","303","295.5","2.59","28.8","8.87","    ","    ","    ","    "
"1076",="5904","寶雅","櫃","03/17","","585","+18","+3.17","468","273","567","574","591","572","3.35","28.9","9.85","    ","    ","    ","    "
"1077",="4133","亞諾法","市","03/17","","35.95","+0.25","+0.7","183","6.6","35.7","36.2","36.2","35.75","1.26","29","1.68","    ","    ","    ","    "
"1078",="6153","嘉聯益","市","03/17","","23.25","+0.15","+0.65","1,345","31.3","23.1","23.25","23.4","23.1","1.3","29.1","0.86","    ","    ","    ","    "
"1079",="2754","亞洲藏壽司","櫃","03/17","","151.5","+4.5","+3.06","232","35","147","151","152.5","147","3.74","29.1","4.69","    ","    ","    ","    "
"1080",="6708","天擎","櫃","03/17","","56.2","+0.6","+1.08","44","2.49","55.6","56","56.5","55.8","1.26","29.1","4.44","    ","    ","    ","    "
"1081",="3615","安可","櫃","03/17","","17.2","-0.05","-0.29","46","0.8","17.25","17.15","17.3","17.05","1.45","29.2","0.53","    ","    ","    ","    "
"1082",="2365","昆盈","市","03/17","","10.25","+0.15","+1.49","114","1.16","10.1","10.15","10.25","10.15","0.99","29.3","0.78","    ","    ","    ","    "
"1083",="8432","東生華","櫃","03/17","","47.3","+0.45","+0.96","34","1.61","46.85","46.85","47.65","46.85","1.71","29.4","1.7","    ","    ","    ","    "
"1084",="3004","豐達科","市","03/17","","84.2","+1.7","+2.06","113","9.5","82.5","83","84.4","83","1.7","29.5","2.28","    ","    ","    ","    "
"1085",="3645","達邁","市","03/17","","33.4","+0.1","+0.3","115","3.86","33.3","33.6","33.65","33.3","1.05","29.6","1.46","    ","    ","    ","    "
"1086",="2889","國票金","市","03/17","","12.15","+0.45","+3.85","24,077","288","11.7","11.7","12.35","11.6","6.41","29.6","1.14","    ","    ","    ","    "
"1087",="3016","嘉晶","市","03/17","","70.7","+1","+1.43","403","28.4","69.7","70.7","70.8","70","1.15","29.7","3.85","    ","    ","    ","    "
"1088",="3310","佳穎","櫃","03/17","","67.3","+6","+9.79","1,831","122","61.3","62.3","67.4","62.3","8.32","29.8","2.7","    ","    ","    ","    "
"1089",="2236","百達-KY","市","03/17","","38.05","+1.3","+3.54","221","8.38","36.75","37.1","38.6","37.1","4.08","30","1.56","    ","    ","    ","    "
"1090",="2528","皇普","市","03/17","","19.2","+0.9","+4.92","434","8.24","18.3","18.4","19.2","18.4","4.37","30","1.41","    ","    ","    ","    "
"1091",="2912","統一超","市","03/17","","268","+1.5","+0.56","1,123","301","266.5","268","269","267","0.75","30","7.64","    ","    ","    ","    "
"1092",="6417","韋僑","櫃","03/17","","136","+10.5","+8.37","1,787","238","125.5","128","138","127.5","8.37","30.2","4.01","    ","    ","    ","    "
"1093",="6561","是方","櫃","03/17","","358.5","-3","-0.83","126","45.8","361.5","362","367","358.5","2.35","30.3","7.66","    ","    ","    ","    "
"1094",="4768","晶呈科技","櫃","03/17","","182.5","0","0","751","138","182.5","187","188","180.5","4.11","30.4","5.84","    ","    ","    ","    "
"1095",="3138","耀登","市","03/17","","158.5","+4","+2.59","625","98.9","154.5","157.5","160","155.5","2.91","30.4","5.16","    ","    ","    ","    "
"1096",="2468","華經","市","03/17","","25.3","+0.4","+1.61","557","14.1","24.9","25.15","25.5","25.05","1.81","30.5","1.51","    ","    ","    ","    "
"1097",="3687","歐買尬","櫃","03/17","","86","+0.4","+0.47","344","29.6","85.6","85.8","86.8","85","2.1","30.6","1.85","    ","    ","    ","    "
"1098",="6679","鈺太","櫃","03/17","","320","+29","+9.97","2,846","894","291","300","320","300","6.87","30.8","3.55","    ","    ","    ","    "
"1099",="4513","福裕","櫃","03/17","","18.65","+0.5","+2.75","276","5.13","18.15","18.3","18.8","18.3","2.75","31.1","1.6","    ","    ","    ","    "
"1100",="6624","萬年清","櫃","03/17","","42.3","-0.35","-0.82","3","0.13","42.65","42.5","42.5","42.3","0.47","31.1","2.24","    ","    ","    ","    "
"1101",="3680","家登","櫃","03/17","","338.5","+14.5","+4.48","5,462","1,835","324","332","341","328","4.01","31.3","5.73","    ","    ","    ","    "
"1102",="6415","矽力*-KY","市","03/17","","499","-1","-0.2","2,211","1,114","500","513","516","496.5","3.9","31.3","6.18","    ","    ","    ","    "
"1103",="2477","美隆電","市","03/17","","20.45","+0.25","+1.24","22","0.46","20.2","20.3","20.5","20.3","0.99","31.5","0.78","    ","    ","    ","    "
"1104",="2855","統一證","市","03/17","","15.75","+0.2","+1.29","466","7.32","15.55","15.65","15.8","15.6","1.29","31.5","0.77","    ","    ","    ","    "
"1105",="3363","上詮","櫃","03/17","","24","+0.2","+0.84","99","2.37","23.8","23.9","24.15","23.85","1.26","31.6","1.3","    ","    ","    ","    "
"1106",="8171","天宇","櫃","03/17","","62","+2.6","+4.38","5,515","341","59.4","60.6","62.7","60.6","3.54","31.6","3.26","    ","    ","    ","    "
"1107",="6409","旭隼","市","03/17","","1615","-30","-1.82","264","428","1645","1665","1670","1605","3.95","31.7","17","    ","    ","    ","    "
"1108",="4526","東台","市","03/17","","16.85","+0.2","+1.2","296","5","16.65","16.7","17","16.7","1.8","31.8","0.85","    ","    ","    ","    "
"1109",="2530","華建","市","03/17","","17.85","0","0","523","9.36","17.85","17.95","18.05","17.8","1.4","31.9","1.46","    ","    ","    ","    "
"1110",="3081","聯亞","櫃","03/17","","115.5","+3","+2.67","598","68.7","112.5","114","116","113.5","2.22","32","2.44","    ","    ","    ","    "
"1111",="2736","富野","櫃","03/17","","24","+1.1","+4.8","1,515","36.1","22.9","23.5","24.2","23.05","5.02","32","1.01","    ","    ","    ","    "
"1112",="6291","沛亨","櫃","03/17","","139.5","+4.5","+3.33","134","18","135","140","140","130","7.41","32.1","5.71","    ","    ","    ","    "
"1113",="1614","三洋電","市","03/17","","36.55","+0.05","+0.14","10","0.38","36.5","36.55","36.7","36.2","1.37","32.3","1.72","    ","    ","    ","    "
"1114",="1466","聚隆","市","03/17","","11.7","-0.05","-0.43","120","1.41","11.75","11.8","11.95","11.7","2.13","32.5","0.79","    ","    ","    ","    "
"1115",="1256","鮮活果汁-KY","市","03/17","","333","+10","+3.1","45","14.8","323","330","334","327","2.17","32.5","3.1","    ","    ","    ","    "
"1116",="9958","世紀鋼","市","03/17","","97.6","+1.5","+1.56","1,152","112","96.1","97.1","98.1","96.6","1.56","32.6","3.17","    ","    ","    ","    "
"1117",="6282","康舒","市","03/17","","40.2","-0.1","-0.25","16,794","680","40.3","40.8","41.35","39.8","3.85","32.7","2.09","    ","    ","    ","    "
"1118",="2364","倫飛","市","03/17","","102","+9","+9.68","390","39.3","93","94","102","94","8.6","32.8","7.63","    ","    ","    ","    "
"1119",="3454","晶睿","市","03/17","","266.5","+4.5","+1.72","2,064","550","262","266","268.5","264","1.72","32.9","6.54","    ","    ","    ","    "
"1120",="1786","科妍","市","03/17","","69","+0.4","+0.58","268","18.5","68.6","69.3","69.8","68.8","1.46","33.3","3.11","    ","    ","    ","    "
"1121",="5269","祥碩","市","03/17","","1265","+100","+8.58","2,702","3,312","1165","1190","1265","1175","7.73","33.4","5.73","    ","    ","    ","    "
"1122",="1470","大統新創","市","03/17","","19.65","+0.25","+1.29","26","0.52","19.4","19.85","20","19.5","2.58","33.9","1.74","    ","    ","    ","    "
"1123",="6612","奈米醫材","櫃","03/17","","132","+5","+3.94","409","53.6","127","129.5","136","127","7.09","33.9","5.2","    ","    ","    ","    "
"1124",="3257","虹冠電","市","03/17","","47.85","+0.4","+0.84","41","1.93","47.45","47.45","47.85","47.45","0.84","33.9","2.6","    ","    ","    ","    "
"1125",="4119","旭富","市","03/17","","112","0","0","780","88.1","112","113","114","112","1.79","34.6","2.94","    ","    ","    ","    "
"1126",="3594","磐儀","櫃","03/17","","46.35","-0.2","-0.43","4,867","227","46.55","47.05","47.8","46","3.87","34.6","2.12","    ","    ","    ","    "
"1127",="9918","欣天然","市","03/17","","41.9","0","0","22","0.93","41.9","41.9","41.9","41.8","0.24","34.6","2.54","    ","    ","    ","    "
"1128",="8054","安國","櫃","03/17","","35.15","+1.15","+3.38","978","34.3","34","34.9","35.4","34.6","2.35","34.8","1.15","    ","    ","    ","    "
"1129",="2008","高興昌","市","03/17","","19.5","+0.2","+1.04","43","0.84","19.3","19.75","19.75","19.3","2.33","34.8","1.39","    ","    ","    ","    "
"1130",="5328","華容","櫃","03/17","","11.15","+0.15","+1.36","250","2.78","11","11.25","11.25","11.05","1.82","34.8","1.15","    ","    ","    ","    "
"1131",="4528","江興鍛","櫃","03/17","","32.5","+0.45","+1.4","15","0.48","32.05","32.1","32.5","32.05","1.4","34.9","1.23","    ","    ","    ","    "
"1132",="5205","中茂","櫃","03/17","","38.15","-0.5","-1.29","8","0.3","38.65","38","38.15","37.2","2.46","35","5.29","    ","    ","    ","    "
"1133",="3050","鈺德","市","03/17","","16.3","-0.05","-0.31","318","5.19","16.35","16.35","16.5","16.25","1.53","35.4","1.02","    ","    ","    ","    "
"1134",="3218","大學光","櫃","03/17","","351","+3","+0.86","547","191","348","351","353","343","2.87","35.5","11.6","    ","    ","    ","    "
"1135",="1590","亞德客-KY","市","03/17","","1120","+45","+4.19","817","910","1075","1090","1130","1080","4.65","35.7","5.89","    ","    ","    ","    "
"1136",="3707","漢磊","櫃","03/17","","88.5","+1.7","+1.96","2,562","225","86.8","87.7","88.8","86.9","2.19","35.8","5.11","    ","    ","    ","    "
"1137",="5487","通泰","櫃","03/17","","24.8","+0.25","+1.02","1","0.03","24.55","24.8","24.8","24.8","0","35.9","1.05","    ","    ","    ","    "
"1138",="3164","景岳","市","03/17","","23.75","+0.2","+0.85","42","1","23.55","23.6","23.75","23.55","0.85","36","1.52","    ","    ","    ","    "
"1139",="1454","台富","市","03/17","","12.6","+0.1","+0.8","6","0.08","12.5","12.6","12.65","12.6","0.4","36","0.96","    ","    ","    ","    "
"1140",="2722","夏都","市","03/17","","49.75","+2.8","+5.96","1,460","72.4","46.95","47.7","50.8","47.3","7.45","36.1","2.88","    ","    ","    ","    "
"1141",="5272","笙科","櫃","03/17","","31.75","+1.45","+4.79","466","14.6","30.3","30.7","31.8","30.7","3.63","36.1","1.61","    ","    ","    ","    "
"1142",="1813","寶利徠","櫃","03/17","","22.4","+0.15","+0.67","25","0.55","22.25","22.5","22.55","22.2","1.57","36.1","1.24","    ","    ","    ","    "
"1143",="3491","昇達科","櫃","03/17","","161.5","-1","-0.62","3,478","566","162.5","166","167","160.5","4","36.1","5.19","    ","    ","    ","    "
"1144",="3489","森寶","櫃","03/17","","10.5","+0.05","+0.48","14","0.15","10.45","10.6","10.7","10.5","1.91","36.2","0.67","    ","    ","    ","    "
"1145",="6582","申豐","市","03/17","","60.7","-0.1","-0.16","106","6.44","60.8","61.8","61.8","60.3","2.47","36.8","1.08","    ","    ","    ","    "
"1146",="4160","創源","櫃","03/17","","27.25","+0.25","+0.93","30","0.81","27","27.3","27.3","26.8","1.85","36.8","2","    ","    ","    ","    "
"1147",="8436","大江","櫃","03/17","","195.5","0","0","1,328","260","195.5","196","199","193.5","2.81","37.4","2.93","    ","    ","    ","    "
"1148",="2415","錩新","市","03/17","","24.3","-0.05","-0.21","75","1.83","24.35","24.8","24.8","24.3","2.05","37.4","1.27","    ","    ","    ","    "
"1149",="8476","台境","櫃","03/17","","66.2","+0.4","+0.61","147","9.73","65.8","66.4","66.7","66","1.06","37.4","4.57","    ","    ","    ","    "
"1150",="1783","和康生","市","03/17","","53.7","0","0","804","43.4","53.7","54","54.8","53.5","2.42","37.6","3.31","    ","    ","    ","    "
"1151",="1414","東和","市","03/17","","17.75","+0.25","+1.43","55","0.97","17.5","17.7","17.75","17.55","1.14","37.8","1.26","    ","    ","    ","    "
"1152",="8107","大億金茂","櫃","03/17","","17.45","+0.2","+1.16","31","0.54","17.25","17.3","17.55","17.25","1.74","37.9","0.88","    ","    ","    ","    "
"1153",="2748","雲品","市","03/17","","84.1","+4.7","+5.92","6,731","558","79.4","81.9","85","80","6.3","38.2","3.88","    ","    ","    ","    "
"1154",="1810","和成","市","03/17","","17.6","+0.3","+1.73","1,341","23.6","17.3","17.5","17.7","17.45","1.45","38.3","0.82","    ","    ","    ","    "
"1155",="2023","燁輝","市","03/17","","15.7","+0.2","+1.29","2,191","34.4","15.5","15.8","15.85","15.55","1.94","38.3","0.98","    ","    ","    ","    "
"1156",="6762","達亞","櫃","03/17","","255","+14","+5.81","17","4.16","241","242.5","255","242.5","5.19","38.5","5.61","    ","    ","    ","    "
"1157",="6789","采鈺","市","03/17","","223.5","+8","+3.71","4,603","1,029","215.5","219","227.5","219","3.94","38.5","4.18","    ","    ","    ","    "
"1158",="6129","普誠","櫃","03/17","","35.85","+0.2","+0.56","2,402","86.8","35.65","36","36.55","35.85","1.96","38.5","3.15","    ","    ","    ","    "
"1159",="2707","晶華","市","03/17","","272","+11","+4.21","2,022","544","261","264.5","275","261.5","5.17","38.6","8.52","    ","    ","    ","    "
"1160",="3094","聯傑","市","03/17","","32.65","+0.35","+1.08","929","30.4","32.3","32.8","33.05","32.55","1.55","38.9","2.53","    ","    ","    ","    "
"1161",="1467","南緯","市","03/17","","11.7","-0.25","-2.09","6,048","71.5","11.95","12","12.05","11.7","2.93","39","0.87","    ","    ","    ","    "
"1162",="1423","利華","市","03/17","","20.7","+0.25","+1.22","111","2.29","20.45","20.7","21","20.6","1.96","39.1","0.94","    ","    ","    ","    "
"1163",="2239","英利-KY","市","03/17","","67","+1.4","+2.13","136","9.05","65.6","66.2","67","65.8","1.83","39.2","0.73","    ","    ","    ","    "
"1164",="1586","和勤","櫃","03/17","","33.7","+0.3","+0.9","163","5.4","33.4","33.7","33.7","32.1","4.79","39.2","1.73","    ","    ","    ","    "
"1165",="1796","金穎生技","櫃","03/17","","88.6","+1.6","+1.84","129","11.4","87","87.9","89.4","86.5","3.33","39.2","4.42","    ","    ","    ","    "
"1166",="3105","穩懋","櫃","03/17","","168","+2.5","+1.51","4,417","739","165.5","168","169","165","2.42","39.5","2.14","    ","    ","    ","    "
"1167",="1463","強盛","市","03/17","","14.25","-0.05","-0.35","81","1.16","14.3","14.35","14.6","14.25","2.45","39.6","1.08","    ","    ","    ","    "
"1168",="2610","華航","市","03/17","","19","0","0","36,002","686","19","19.2","19.3","18.95","1.84","39.6","1.63","    ","    ","    ","    "
"1169",="4190","佐登-KY","市","03/17","","83.8","-2.3","-2.67","1,648","138","86.1","85.8","85.8","82.6","3.72","40.1","2.34","    ","    ","    ","    "
"1170",="4720","德淵","市","03/17","","14.05","+0.2","+1.44","94","1.32","13.85","14.1","14.1","13.95","1.08","40.1","1.11","    ","    ","    ","    "
"1171",="2231","為升","市","03/17","","165","+3","+1.85","712","117","162","162.5","165","161.5","2.16","40.1","5.11","    ","    ","    ","    "
"1172",="6796","晉弘","市","03/17","","101.5","+1.5","+1.5","241","24.6","100","102","104","101","3","40.3","5.34","    ","    ","    ","    "
"1173",="5222","全訊","市","03/17","","149.5","+5.5","+3.82","1,094","163","144","146","151","145","4.17","40.3","5.05","    ","    ","    ","    "
"1174",="2024","志聯","市","03/17","","19.4","+0.35","+1.84","23","0.45","19.05","19.15","19.45","19.15","1.57","40.4","1.59","    ","    ","    ","    "
"1175",="3362","先進光","櫃","03/17","","114.5","+5.5","+5.05","3,323","375","109","111","115","110.5","4.13","40.5","5.39","    ","    ","    ","    "
"1176",="5210","寶碩","櫃","03/17","","17","+0.5","+3.03","248","4.2","16.5","17","17.1","16.65","2.73","40.5","1.95","    ","    ","    ","    "
"1177",="3443","創意","市","03/17","","1130","+30","+2.73","8,980","10,376","1100","1145","1190","1115","6.82","40.8","18.8","    ","    ","    ","    "
"1178",="6142","友勁","市","03/17","","11.95","+0.25","+2.14","809","9.7","11.7","11.9","12.15","11.9","2.14","41.2","1.22","    ","    ","    ","    "
"1179",="8917","欣泰","櫃","03/17","","90","0","0","3","0.3","90","90","90","90","0","41.3","5.7","    ","    ","    ","    "
"1180",="6741","91APP*-KY","櫃","03/17","","118","+1.5","+1.29","1,073","127","116.5","119.5","121","117","3.43","41.7","5.57","    ","    ","    ","    "
"1181",="1410","南染","市","03/17","","39.2","+0.45","+1.16","85","3.32","38.75","38.75","39.45","38.6","2.19","41.7","2.28","    ","    ","    ","    "
"1182",="6133","金橋","市","03/17","","22.95","-0.3","-1.29","10,457","244","23.25","23.25","24","22.6","6.02","41.7","2.17","    ","    ","    ","    "
"1183",="5203","訊連","市","03/17","","97.9","+7.7","+8.54","4,120","395","90.2","91","98.5","91","8.31","41.8","1.66","    ","    ","    ","    "
"1184",="2374","佳能","市","03/17","","20.25","+0.1","+0.5","423","8.57","20.15","20.35","20.4","20.15","1.24","42.2","0.93","    ","    ","    ","    "
"1185",="2851","中再保","市","03/17","","17.3","+0.05","+0.29","1,415","24.4","17.25","17.25","17.4","17.2","1.16","42.2","0.81","    ","    ","    ","    "
"1186",="1268","漢來美食","櫃","03/17","","130","+5","+4","290","37.3","125","125.5","131.5","125.5","4.8","42.2","2.97","    ","    ","    ","    "
"1187",="1201","味全","市","03/17","","20.1","-0.05","-0.25","796","16","20.15","20.25","20.25","19.95","1.49","42.8","1.41","    ","    ","    ","    "
"1188",="3360","尚立","櫃","03/17","","13.9","+0.1","+0.72","58","0.81","13.8","13.85","13.9","13.8","0.72","43.4","1","    ","    ","    ","    "
"1189",="2729","瓦城","櫃","03/17","","246.5","+8","+3.35","252","62.1","238.5","241","252","239.5","5.24","43.5","3.71","    ","    ","    ","    "
"1190",="3024","憶聲","市","03/17","","14.35","+0.15","+1.06","1,261","18.1","14.2","14.3","14.6","14.15","3.17","43.5","1.41","    ","    ","    ","    "
"1191",="8374","羅昇","市","03/17","","30.45","+0.15","+0.5","68","2.08","30.3","30.85","30.85","30.3","1.82","43.5","1.67","    ","    ","    ","    "
"1192",="2633","台灣高鐵","市","03/17","","29.4","+0.2","+0.68","8,894","262","29.2","29.2","29.7","29.05","2.23","43.9","2.46","    ","    ","    ","    "
"1193",="6469","大樹","櫃","03/17","","350","-5.5","-1.55","1,488","523","355.5","354","360.5","350","2.95","44.6","12.1","    ","    ","    ","    "
"1194",="2466","冠西電","市","03/17","","33.9","+0.1","+0.3","21","0.71","33.8","33.9","34","33.8","0.59","44.6","2.79","    ","    ","    ","    "
"1195",="6568","宏觀","櫃","03/17","","162","+4","+2.53","416","67.4","158","161","164.5","159.5","3.16","44.6","3.45","    ","    ","    ","    "
"1196",="2945","三商家購","市","03/17","","42.6","+0.1","+0.24","24","1.02","42.5","42.5","43.5","42.5","2.35","44.8","1.63","    ","    ","    ","    "
"1197",="6164","華興","市","03/17","","11.25","-0.05","-0.44","802","9.05","11.3","11.45","11.45","11.15","2.65","45","0.96","    ","    ","    ","    "
"1198",="2340","台亞","市","03/17","","36.95","+0.6","+1.65","879","32.6","36.35","36.8","37.3","36.8","1.38","45.1","1.9","    ","    ","    ","    "
"1199",="3086","華義","櫃","03/17","","74.8","-0.5","-0.66","12","0.92","75.3","75","76.3","74","3.05","45.3","5.29","    ","    ","    ","    "
"1200",="2462","良得電","市","03/17","","31.3","+0.4","+1.29","758","23.8","30.9","31.25","31.75","31.2","1.78","45.4","1.71","    ","    ","    ","    "
